survived,sex,age,age2,class,sex_class,crew
0,0,71.0,5041.0,3,0,0
0,1,39.0,1521.0,3,3,0
0,1,39.0,1521.0,3,3,0
0,1,71.0,5041.0,3,3,0
0,0,69.0,4761.0,3,0,0
0,0,50.0,2500.0,3,0,0
0,1,42.0,1764.0,3,3,0
0,1,43.0,1849.0,3,3,1
0,1,38.0,1444.0,3,3,0
0,1,21.0,441.0,3,3,1
0,0,49.0,2401.0,3,0,1
0,0,21.0,441.0,3,0,1
0,1,9.0,81.0,3,3,0
0,0,46.0,2116.0,3,0,0
0,0,64.0,4096.0,3,0,0
0,1,66.0,4356.0,3,3,0
0,1,47.0,2209.0,3,3,0
1,1,20.0,400.0,3,3,1
0,0,64.0,4096.0,3,0,0
1,1,42.0,1764.0,3,3,0
0,1,43.0,1849.0,3,3,0
0,0,24.0,576.0,3,0,1
0,0,24.0,576.0,3,0,1
0,1,40.0,1600.0,3,3,0
0,0,18.0,324.0,3,0,0
0,1,20.0,400.0,3,3,1
0,1,24.0,576.0,3,3,0
1,1,43.0,1849.0,3,3,1
0,0,23.0,529.0,3,0,1
0,1,31.0,961.0,3,3,0
0,1,51.0,2601.0,3,3,0
1,1,29.0,841.0,3,3,1
0,1,72.0,5184.0,3,3,0
0,1,27.0,729.0,3,3,0
0,0,48.0,2304.0,3,0,1
0,1,34.0,1156.0,3,3,1
0,1,34.0,1156.0,3,3,0
0,0,48.0,2304.0,3,0,0
1,0,48.0,2304.0,3,0,0
1,1,37.0,1369.0,3,3,0
1,1,15.0,225.0,3,3,0
0,1,26.0,676.0,3,3,1
0,0,67.0,4489.0,3,0,0
0,1,41.0,1681.0,3,3,0
0,0,37.0,1369.0,3,0,0
0,0,32.0,1024.0,3,0,0
1,1,24.0,576.0,3,3,1
1,1,41.0,1681.0,3,3,0
1,0,35.0,1225.0,3,0,0
0,0,50.0,2500.0,3,0,0
0,0,47.0,2209.0,3,0,0
0,0,64.0,4096.0,3,0,0
0,1,68.0,4624.0,3,3,0
0,0,57.0,3249.0,3,0,0
0,1,59.0,3481.0,3,3,0
0,0,51.0,2601.0,3,0,0
0,1,60.0,3600.0,3,3,0
1,0,18.0,324.0,3,0,0
0,0,40.0,1600.0,3,0,0
0,1,18.0,324.0,3,3,0
0,1,60.0,3600.0,3,3,0
0,0,46.0,2116.0,3,0,0
0,0,51.0,2601.0,3,0,0
0,0,63.0,3969.0,3,0,0
1,1,38.0,1444.0,3,3,0
0,0,49.0,2401.0,3,0,0
0,0,67.0,4489.0,3,0,0
0,1,27.0,729.0,3,3,0
0,0,0.0,0.0,3,0,0
0,0,2.0,4.0,3,0,0
0,0,62.0,3844.0,3,0,0
0,0,45.0,2025.0,3,0,0
0,1,48.0,2304.0,3,3,0
0,0,45.0,2025.0,3,0,0
0,1,51.0,2601.0,3,3,0
0,1,64.0,4096.0,3,3,0
0,0,56.0,3136.0,3,0,0
0,1,73.0,5329.0,3,3,0
0,1,67.0,4489.0,3,3,0
0,0,54.0,2916.0,3,0,0
1,1,48.0,2304.0,3,3,0
0,0,24.0,576.0,3,0,0
0,0,51.0,2601.0,3,0,0
0,0,60.0,3600.0,3,0,0
1,1,34.0,1156.0,3,3,0
0,1,77.0,5929.0,3,3,0
0,0,87.0,7569.0,3,0,0
1,1,42.0,1764.0,3,3,0
